Text_ID,Product_Type,processed_Product_Description,Sentiment
1260,9,switching office ipad next session flipboard gamechanger passing fad mention like one sxsw,2
5318,9,rt mention sxsw tip day turn iphone screen brightness way conservebatterylife peace mention,2
7476,9,improve website ranking advice google bing sxsw poynter link,2
3566,9,mention thought point ipad carrying around sxsw,2
208,9,believe went aussie sxsw rt mention ipad 2 sold 70 went new buyer report link,2
1506,9,ok come building custom map google map night sxsw organize party itinerary productive,2
4864,9,awesome meet mention mention mention standing apple queue sxsw yesterday day 2,2
7343,9,iphone ipad mac oh agchat sxsw,3
543,9,amp giving away amazing prize iphone android kindle tablet amazing happening sxsw,2
1151,9,goal day knock government talk install android sdk amp pray phonegap workshop android sxsw,2
4584,9,sxsw knew would happen ipad 2 launched actually really funny irl link,2
3680,9,arriving u wednesday sxsw looking microsim using data iphone anyone know option,2
8756,5,user drive mile year google map navigation sxsw,3
5570,9,rt mention best thing heard wknd sxsw quot gave ipad 2 japan relief need ipad quot mention mention,2
4500,9,line around block sxsw apple store mention apple store sxsw link photo,2
1148,9,following seo session qagb sxsw buddy mention seo,2
7560,9,21 free track itunes sxsw featured artist link via mention,2
2897,9,sweet siren call gsdm google party starting downstairs wrapping sxsw work desk help hope,2
7242,9,checking q amp google amp bing website ranking sxsw qagb raidsxsw,2
7856,9,dispatch ipad 2 front line link aspengrove aspengrove austin line sxsw tx,2
5092,7,rt mention mention spread word sxsw festival explorer app live free link,3
6183,9,rt mention rumor apple opening temporary store downtown austin sxsw ipad 2 l link,2
3003,9,sxsw interactive google mobile future elusive ofåêhere link via mention,2
5289,9,rt mention sxsw free app festival explorer help find band want see based music taste link,2
5076,6,rt mention cnnmoney sxsw 2011 computing device bigger ipad mobile space buzz link wssxsw,3
3249,2,apple genius pun intended check sxsw link,3
1384,9,may still rt mention new post business card dead send card via hashable sxsw link,2
9003,9,austin pal mention lost phone please help rt mention left white iphone 4g cab austin sxsw internet please help,2
5463,9,rt mention apple set open popup shop core sxsw action link ipad2 ground,2
1805,9,sxsw 15slides gruber keep desk apple extended keyboard 2 discontinued 1991 169 loud feel like writes better,3
1812,3,great idea behind circle rt mention amp mention google launching secret new social network called circle link sxsw,3
7405,2,ooooo apple rumored opening temporary store sxsw link,3
1943,9,virtualwallet sxsw paypal get physical good cut apple get 30 software virtual good,2
192,6,ipad 2 take sxsw video mention link,3
1518,9,google 80 throw may last stop night sxsw,2
2979,9,google smentisce novitìê arrivo rt mention launching product sxsw plenty else link,2
4631,8,starting think blackberry like abacus phone damn u iphone sxsw wanted abacus,1
1368,9,print gt tablet gt web tablet needed bridge gap touchingstories sxsw ipad,2
4239,3,failure google buzz google latitude google circle seriously google need concentrate search fail google sxsw,1
3216,9,best thing abt mention sxsw 1 sherry patio amp plenty free parking min n quot mess quot link,2
7639,6,nut rt mention ipad 2 hand awesome dude gave cutsies 3 hour line austin apple sxsw winning,3
2264,6,mention best thing heard sxsw quot gave ipad 2 money japan relief need ipad 2 mention mention sxswgood,1
6081,6,rt mention looking forward smcdallas pre sxsw party hoping win ipad resulting shameless promotion chevysmc,3
3113,9,see new texas observer ipad app sxswi sheraton sxsw,2
3310,6,ipad design headache interface metaphor look like book make behave like book simple stuff often forgotten sxsw,1
1323,9,company embracing nfc today google nfc window decal amp nexus nokia willinclude smartphones 2011 sxsw mcommerce,2
7765,9,awesome rt mention sxsw mention come check mention get free custom iphone case mention grill,3
1896,2,buying ipad2 turn ur ipad1 apple store wipe clean donates school job idea apple ipad2 sxsw,3
2013,7,day bank america launched iphone app got 250k new customer bankinnovation sxsw,3
842,6,saw giant line thought movie premiere apple store ipad heard scream premiere sxsw,3
8656,9,grateful twitterstream mostly full empathy concern event ipad 2 sxsw,2
8641,9,nice people going sxsw fun check twit twig mention mention mention android podcasters,2
882,9,comprando mi ipad 2 en el sxsw mention apple store sxsw 62 others link,0
4815,9,sony area buffalo billards tweeting google tv sxsw,2
3633,7,mention iphone get sxsw go app,2
4495,9,put word quot food quot google map search phone yeah sxsw,2
3723,1,sxsw adding schedule android sxsw go app handy,3
1721,6,sxswnui sxsw laptop denotes work ipad denotes fun,3
3845,9,akqa hiring find front designing ipad interface new navigation schema ballroom sxsw,2
1298,3,dense una vuelta por socialfuel sxsw para ver la gran diferencia rt mention quot revolution clumsily translated quot,1
5775,9,rt mention get free coverage sxsw app know austin get best cellular data connection sxsw link,2
730,9,mention bigger iphone smaller pc good big event like sxsw meeti link,3
7548,2,sxsw csr reporting janecek microsoft give charity apple give nothing everyone room iphone drive decision,1
3634,9,mention wifi android geek nearby sxsw please try sharing frostwire link issued update,2
1747,9,going sxsw sign filmaster iphone app code quot sxsw quot get cool site link,2
1036,9,augmented reality pah mayer google call quot contextual discovery quot search without search user permission sxsw,2
630,9,wonder fit ipad 2 luggage packing austin hmmm sxsw,2
6840,9,rt mention important make sure donating japanese red cross japan link sxsw quake,2
8774,9,ok sxsw garage band ipad notice stunned sxsw,2
3082,9,retailer headed sxsw month check mention google sxsw twitter presence sxsw,2
5395,9,rt mention another great spreadsheet sxsw party link,2
7380,9,lightbox photo want new android camera app sxsw techcrunch link sxsw android,2
1597,9,mention mention industry party presented gsdm amp google austin tx sxsw,2
5699,6,rt mention enjoying sxsw california hollywood silicon valley meet nyc sunny austin cowboy boot ipad vibe sxswi,3
1654,9,mention amp mention becoming competitor 4 mention starting realize checkins cool sxsw sxswi,2
449,9,bad button rt mention know sxsw time abnormal amount app update iphone,2
2787,9,aapl already big winner sxsw link,2
3891,9,miss google vp search marissa mayer last week listen interview link sxsw,2
5481,9,rt mention apple intel genentech atari cisco quot something ventured quot trace risk taker wrote check link sxsw,2
6083,9,rt mention happy exist going try whole sxsw trip laptop iphone amp ipad link,2
431,9,attending designing ipad interface new navigation schema akqa lynn teo ballroom yes hiring sxsw,2
9085,7,always used iphone image stabilizer mode suggestion ipad cam app feature sxsw sxswi,3
5744,9,rt mention free itunes sxsw link take mention itunes store link,2
6552,9,rt mention rt mention google launch major new social network called circle possibly today mention sxsw link via mentionw,2
7748,9,mention rt mention gary starting new show quot daily grape quot iphone mention thankyouecon,2
1227,9,according marissa mayer 40 google map usage mobile sxsw,2
7901,3,youtube second largest search engine globally google say mention discotalk sxsw,3
6591,9,rt mention rt mention new ubersocial 4 iphone app store includes uberguide 2 sxsw sponsored mashable cont link,2
6212,9,rt mention ordered ipad 2 excited sxsw seems silly happening japan right,2
4946,9,40 google map search mobile sxsw mention acc ballroom 78 others link,2
3615,9,1k view rt mention apple security guy lock store sxsw link,2
6429,3,rt mention 40 use google map mobile mayer sxsw lt use time suxsw,3
1143,7,mention 10 dangerous iphone apps sxsw link,1
5285,9,rt mention sxsw bound keep eye may give away mention iphone case atx land,3
5444,6,rt mention apple opened store sxsw release ipad 2 quite scene geek power link,3
7861,3,quot q amp panel like world expensive seo quot mention sxsw,1
6211,9,rt mention met three girl apple itunes connect team mention iphone developer meetup got 2 talk would change itc sxsw,2
7296,6,setting pop shop mention sxsw smartest move ipad imho developer matter ipad 2 link,3
4752,9,quot mention launch major new social network called circle possibly today mention link via mention,2
4746,5,ok interested rt mention google launch major new social network called circle possibly today link sxsw,3
7165,8,looking forward iphone android design session sxsw ca wait drink give away stuff get paid,3
3217,9,best thing abt mention sxsw bad as brunch amp plenty free parking min n quot mess quot link,2
5634,9,rt mention come singapore roar party 512 6th street link sgroars sxswi sxsw,2
7678,9,friend coming austin sxsw link austin sxsw,2
7602,9,credit card company know 2 year likely get divorce mention google sxsw urbanmyth,2
4965,9,20 google search local information google trying fill need place hotpot service sxsw,2
4906,9,google view final end rather tool pointing user source make decision marissagoogle sxsw,2
1875,6,got ipad 2 gave red cross japan first day sxsw,3
2742,9,brain zombie like content google quot content rule quot mention sxsw,2
5018,9,think someone making lot money week iphone international roaming charge sxsw,2
1182,6,mention expectation engagement ipad visual social delving experience sxsw sxfl,3
7365,9,good people mention covering ipad 2 launch live apple store austin sxsw link,2
5792,9,rt mention good morning sxsw r u talking abt twitter according mention mention ipad design geogames design headache,2
1912,9,mission failure dried roast beef sandwich soggy tomato oh well sat chevy lounge charged iphone power mat sxsw,2
4520,9,sxsw q android webkit lag safari webkit mention want acceleration pervasive browserwars,2
6188,9,rt mention rumor apple opening temporary store dt austin sxsw amp ipad 2 launch link,2
6771,6,mention upside sxsw start today ipad 2 release,3
238,9,audioboo american dream bust link ipad sxsw bum begger u socialart documentally,2
5146,8,rt mention mention putting gun mention head give iphone sxsw link,3
3073,9,brutal question served marissa mayer jc penney mapping getting rerouted macy uncomfortable mention sxsw,2
8017,9,scored signed print jules verne google doodle thanks mention sxsw googledoodle link,2
4697,9,nfc technology google testing using sticker store window tap get info sxsw,2
6137,9,rt mention interesting rt mention mention launch major new social network called circle possibly today link sxsw,2
8385,6,sxsw potential breakout gadget apps amp apple ipad2 store festival begin tomorrow link,3
4331,9,hmmm rt mention rt mention google launch major new social network called circle possibly today link sxsw,2
